Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade,Prerequisite_2_grade,Prerequisite_3_grade,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
PG,University of Technology Sydney,Sydney,Graduate Diploma in Information Systems,Computer Science & Information Technology,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-diploma-information-systems,English,,"The Graduate Diploma in Information Systems is an exit-only program allowing students to gain in-depth knowledge and skills in IS. The program offers practical, hand-on experience aimed at meeting emerging demands for a new generation of technology professionals ready to deal with the challenges of complex systems. ",,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Graduate Certificate in Laws,Law,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-certificate-laws,English,,"This course gives students the opportunity to build specialist legal skills in their area of professional practice, as well as theoretical and practical research capabilities as they relate to the study of the law. ",,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Graduate Certificate in Australian Law,Law,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-certificate-australian-law,English,,"This course is for qualified lawyers from common law jurisdictions outside Australia who are seeking admission to practise law in NSW. Students complete 30 credit points of core subjects spanning ethics, property, constitutional and administrative law.",,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Graduate Certificate in Legal Studies,Law,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-certificate-legal-studies,English,,This course gives non-law graduates an understanding of the legal and regulatory frameworks of their professional fields. ,,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Graduate Certificate in Professional Legal Practice,Engineering,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-certificate-professional-legal-practice,English,,Practical legal training (PLT) is a mandatory requirement for admission to practise law in NSW and UTS was the first university in Sydney to offer a PLT qualification.,,Australia,no,no,no,no,,
PG,University of Technology Sydney,Online,Graduate Certificate in Trade Mark Law and Practice,Business & Commerce & Finance & Accounting,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-certificate-trade-mark-law-and-practice,English,,UTS has established expertise and a reputation for providing courses relevant to the needs of the patent and trade marks professions. The course fulfils the entire educational requirements for registration as an Australian trade marks attorney under the knowledge requirements of the Trans-Tasman IP Attorneys Board.,,Australia,no,no,yes,no,,
PG,University of Technology Sydney,Sydney,Graduate Certificate in Information Technology,Computer Science & Information Technology,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-certificate-information-technology,English,,This course enables those with an IT or related degree to undertake a specialised sequence of subjects to upskill or study subjects in an area not covered in their previous studies.,,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Graduate Certificate in Information Technology Studies,Computer Science & Information Technology,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-certificate-information-technology-studies,English,,This course enables those with a non-IT or related degree to undertake an introductory sequence of subjects to upskill or study subjects in an area not covered in their previous studies.,,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Online,Graduate Certificate in Intellectual Property,Business & Commerce & Finance & Accounting,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-certificate-intellectual-property,English,,"UTS has established expertise and a reputation for providing courses relevant to the needs of the patent and trade mark professions. The UTS Intellectual Property program is the first at an Australian university that fulfils the entire educational requirements for registration as a registered Trans-Tasman patent attorney in Australia and New Zealand under the Trans-Tasman IP Attorneys Board, as well as registration as an Australian trade marks attorney.",,Australia,no,no,yes,no,,
PG,University of Technology Sydney,Sydney,Graduate Certificate in Forensic Science,Law,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/graduate-certificate-forensic-science,English,,"The Graduate Certificate in Forensic Science is suitable for those seeking a scientific qualification to assist them to gain entry into further forensic science studies, as well as for those who are already employed in a scientific field but wish to gain new specialised skills to advance their area of expertise.",,Australia,no,no,no,no,,
